PassengerId,Survived,Pclass,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Others,Classe_Idade,Family,Classe_Fare
461,1,1,1,0,0,1,0,0,1,0,0,2,0,2
462,0,3,1,0,0,1,0,0,1,0,0,2,0,3
463,0,1,1,0,0,1,0,0,1,0,0,2,0,2
464,0,2,1,0,0,1,0,0,1,0,0,2,0,3
465,0,3,1,0,0,1,0,0,1,0,0,2,0,3
466,0,3,1,0,0,1,0,0,1,0,0,2,0,3
467,0,2,1,0,0,1,0,0,1,0,0,2,0,0
468,0,1,1,0,0,1,0,0,1,0,0,3,0,2
469,0,3,1,0,1,0,0,0,1,0,0,2,0,3
470,1,3,0,1,0,0,0,1,0,0,0,1,3,2
471,0,3,1,0,0,1,0,0,1,0,0,2,0,3
472,0,3,1,0,0,1,0,0,1,0,0,2,0,3
473,1,2,0,0,0,1,0,0,0,1,0,2,3,2
474,1,2,0,1,0,0,0,0,0,1,0,2,0,3
475,0,3,0,0,0,1,0,1,0,0,0,2,0,3
476,0,1,1,0,0,1,0,0,1,0,0,2,0,2
477,0,2,1,0,0,1,0,0,1,0,0,2,1,2
478,0,3,1,0,0,1,0,0,1,0,0,2,1,3
479,0,3,1,0,0,1,0,0,1,0,0,2,0,3
480,1,3,0,0,0,1,0,1,0,0,0,1,1,3
481,0,3,1,0,0,1,1,0,0,0,0,1,7,2
482,0,2,1,0,0,1,0,0,1,0,0,2,0,0
483,0,3,1,0,0,1,0,0,1,0,0,2,0,3
484,1,3,0,0,0,1,0,0,0,1,0,3,0,3
485,1,1,1,1,0,0,0,0,1,0,0,2,1,1
486,0,3,0,0,0,1,0,1,0,0,0,2,4,2
487,1,1,0,0,0,1,0,0,0,1,0,2,1,1
488,0,1,1,1,0,0,0,0,1,0,0,3,0,2
489,0,3,1,0,0,1,0,0,1,0,0,2,0,3
490,1,3,1,0,0,1,1,0,0,0,0,1,2,3
491,0,3,1,0,0,1,0,0,1,0,0,2,1,2
492,0,3,1,0,0,1,0,0,1,0,0,2,0,3
493,0,1,1,0,0,1,0,0,1,0,0,3,0,2
494,0,1,1,1,0,0,0,0,1,0,0,3,0,2
495,0,3,1,0,0,1,0,0,1,0,0,2,0,3
496,0,3,1,1,0,0,0,0,1,0,0,2,0,3
497,1,1,0,1,0,0,0,1,0,0,0,2,1,1
498,0,3,1,0,0,1,0,0,1,0,0,2,0,3
499,0,1,0,0,0,1,0,0,0,1,0,2,3,1
500,0,3,1,0,0,1,0,0,1,0,0,2,0,3
501,0,3,1,0,0,1,0,0,1,0,0,1,0,3
502,0,3,0,0,1,0,0,1,0,0,0,2,0,3
503,0,3,0,0,1,0,0,1,0,0,0,2,0,3
504,0,3,0,0,0,1,0,1,0,0,0,2,0,3
505,1,1,0,0,0,1,0,1,0,0,0,1,0,1
506,0,1,1,1,0,0,0,0,1,0,0,2,1,1
507,1,2,0,0,0,1,0,0,0,1,0,2,2,2
508,1,1,1,0,0,1,0,0,1,0,0,2,0,2
509,0,3,1,0,0,1,0,0,1,0,0,2,0,2
510,1,3,1,0,0,1,0,0,1,0,0,2,0,2
511,1,3,1,0,1,0,0,0,1,0,0,2,0,3
512,0,3,1,0,0,1,0,0,1,0,0,2,0,3
513,1,1,1,0,0,1,0,0,1,0,0,2,0,2
514,1,1,0,1,0,0,0,0,0,1,0,2,1,2
515,0,3,1,0,0,1,0,0,1,0,0,2,0,3
516,0,1,1,0,0,1,0,0,1,0,0,2,0,2
517,1,2,0,0,0,1,0,0,0,1,0,2,0,3
518,0,3,1,0,1,0,0,0,1,0,0,2,0,2
519,1,2,0,0,0,1,0,0,0,1,0,2,1,2
520,0,3,1,0,0,1,0,0,1,0,0,2,0,3
521,1,1,0,0,0,1,0,1,0,0,0,2,0,1
522,0,3,1,0,0,1,0,0,1,0,0,2,0,3
523,0,3,1,1,0,0,0,0,1,0,0,2,0,3
524,1,1,0,1,0,0,0,0,0,1,0,2,1,2
525,0,3,1,1,0,0,0,0,1,0,0,2,0,3
526,0,3,1,0,1,0,0,0,1,0,0,2,0,3
527,1,2,0,0,0,1,0,1,0,0,0,2,0,3
528,0,1,1,0,0,1,0,0,1,0,0,2,0,1
529,0,3,1,0,0,1,0,0,1,0,0,2,0,3
530,0,2,1,0,0,1,0,0,1,0,0,2,3,3
531,1,2,0,0,0,1,0,1,0,0,0,1,2,2
532,0,3,1,1,0,0,0,0,1,0,0,2,0,3
533,0,3,1,1,0,0,0,0,1,0,0,1,2,3
534,1,3,0,1,0,0,0,0,0,1,0,2,2,2
535,0,3,0,0,0,1,0,1,0,0,0,2,0,3
536,1,2,0,0,0,1,0,1,0,0,0,1,2,2
537,0,1,1,0,0,1,0,0,0,0,1,2,0,2
538,1,1,0,1,0,0,0,1,0,0,0,2,0,1
539,0,3,1,0,0,1,0,0,1,0,0,2,0,3
540,1,1,0,1,0,0,0,1,0,0,0,2,2,2
541,1,1,0,0,0,1,0,1,0,0,0,2,2,2
542,0,3,0,0,0,1,0,1,0,0,0,1,6,2
543,0,3,0,0,0,1,0,1,0,0,0,1,6,2
544,1,2,1,0,0,1,0,0,1,0,0,2,1,2
545,0,1,1,1,0,0,0,0,1,0,0,2,1,1
546,0,1,1,0,0,1,0,0,1,0,0,3,0,2
547,1,2,0,0,0,1,0,0,0,1,0,2,1,2
548,1,2,1,1,0,0,0,0,1,0,0,2,0,3
549,0,3,1,0,0,1,0,0,1,0,0,2,2,2
550,1,2,1,0,0,1,1,0,0,0,0,1,2,2
551,1,1,1,1,0,0,0,0,1,0,0,1,2,1
552,0,2,1,0,0,1,0,0,1,0,0,2,0,2
553,0,3,1,0,1,0,0,0,1,0,0,2,0,3
554,1,3,1,1,0,0,0,0,1,0,0,2,0,3
555,1,3,0,0,0,1,0,1,0,0,0,2,0,3
556,0,1,1,0,0,1,0,0,1,0,0,3,0,2
557,1,1,0,1,0,0,0,0,0,0,1,2,1,2
558,0,1,1,1,0,0,0,0,1,0,0,2,0,1
559,1,1,0,0,0,1,0,0,0,1,0,2,2,1
560,1,3,0,0,0,1,0,0,0,1,0,2,1,3
561,0,3,1,0,1,0,0,0,1,0,0,2,0,3
562,0,3,1,0,0,1,0,0,1,0,0,2,0,3
563,0,2,1,0,0,1,0,0,1,0,0,2,0,3
564,0,3,1,0,0,1,0,0,1,0,0,2,0,3
565,0,3,0,0,0,1,0,1,0,0,0,2,0,3
566,0,3,1,0,0,1,0,0,1,0,0,2,2,2
567,0,3,1,0,0,1,0,0,1,0,0,2,0,3
568,0,3,0,0,0,1,0,0,0,1,0,2,4,2
569,0,3,1,1,0,0,0,0,1,0,0,2,0,3
570,1,3,1,0,0,1,0,0,1,0,0,2,0,3
571,1,2,1,0,0,1,0,0,1,0,0,3,0,3
572,1,1,0,0,0,1,0,0,0,1,0,2,2,2
573,1,1,1,0,0,1,0,0,1,0,0,2,0,2
574,1,3,0,0,1,0,0,1,0,0,0,2,0,3
575,0,3,1,0,0,1,0,0,1,0,0,1,0,3
576,0,3,1,0,0,1,0,0,1,0,0,2,0,3
577,1,2,0,0,0,1,0,1,0,0,0,2,0,3
578,1,1,0,0,0,1,0,0,0,1,0,2,1,2
579,0,3,0,1,0,0,0,0,0,1,0,2,1,3
580,1,3,1,0,0,1,0,0,1,0,0,2,0,3
581,1,2,0,0,0,1,0,1,0,0,0,2,2,2
582,1,1,0,1,0,0,0,0,0,1,0,2,2,1
583,0,2,1,0,0,1,0,0,1,0,0,2,0,2
584,0,1,1,1,0,0,0,0,1,0,0,2,0,2
585,0,3,1,1,0,0,0,0,1,0,0,2,0,3
586,1,1,0,0,0,1,0,1,0,0,0,2,2,1
587,0,2,1,0,0,1,0,0,1,0,0,2,0,3
588,1,1,1,1,0,0,0,0,1,0,0,3,2,1
589,0,3,1,0,0,1,0,0,1,0,0,2,0,3
590,0,3,1,0,0,1,0,0,1,0,0,2,0,3
591,0,3,1,0,0,1,0,0,1,0,0,2,0,3
592,1,1,0,1,0,0,0,0,0,1,0,2,1,1
593,0,3,1,0,0,1,0,0,1,0,0,2,0,3
594,0,3,0,0,1,0,0,1,0,0,0,2,2,3
595,0,2,1,0,0,1,0,0,1,0,0,2,1,2
596,0,3,1,0,0,1,0,0,1,0,0,2,2,2
597,1,2,0,0,0,1,0,1,0,0,0,2,0,2
598,0,3,1,0,0,1,0,0,1,0,0,2,0,0
599,0,3,1,1,0,0,0,0,1,0,0,2,0,3
600,1,1,1,1,0,0,0,0,0,0,1,2,1,2
601,1,2,0,0,0,1,0,0,0,1,0,2,3,2
602,0,3,1,0,0,1,0,0,1,0,0,2,0,3
603,0,1,1,0,0,1,0,0,1,0,0,2,0,2
604,0,3,1,0,0,1,0,0,1,0,0,2,0,3
605,1,1,1,1,0,0,0,0,1,0,0,2,0,2
606,0,3,1,0,0,1,0,0,1,0,0,2,1,3
607,0,3,1,0,0,1,0,0,1,0,0,2,0,3
608,1,1,1,0,0,1,0,0,1,0,0,2,0,2
609,1,2,0,1,0,0,0,0,0,1,0,2,3,2
610,1,1,0,0,0,1,0,1,0,0,0,2,0,1
611,0,3,0,0,0,1,0,0,0,1,0,2,6,2
612,0,3,1,0,0,1,0,0,1,0,0,2,0,3
613,1,3,0,0,1,0,0,1,0,0,0,2,1,3
614,0,3,1,0,1,0,0,0,1,0,0,2,0,3
615,0,3,1,0,0,1,0,0,1,0,0,2,0,3
616,1,2,0,0,0,1,0,1,0,0,0,2,3,2
617,0,3,1,0,0,1,0,0,1,0,0,2,2,3
618,0,3,0,0,0,1,0,0,0,1,0,2,1,3
619,1,2,0,0,0,1,0,1,0,0,0,1,3,2
620,0,2,1,0,0,1,0,0,1,0,0,2,0,3
621,0,3,1,1,0,0,0,0,1,0,0,2,1,3
622,1,1,1,0,0,1,0,0,1,0,0,2,1,2
623,1,3,1,1,0,0,0,0,1,0,0,2,2,3
624,0,3,1,0,0,1,0,0,1,0,0,2,0,3
625,0,3,1,0,0,1,0,0,1,0,0,2,0,3
626,0,1,1,0,0,1,0,0,1,0,0,3,0,2
627,0,2,1,0,1,0,0,0,0,0,1,3,0,3
628,1,1,0,0,0,1,0,1,0,0,0,2,0,1
629,0,3,1,0,0,1,0,0,1,0,0,2,0,3
630,0,3,1,0,1,0,0,0,1,0,0,2,0,3
631,1,1,1,0,0,1,0,0,1,0,0,3,0,2
632,0,3,1,0,0,1,0,0,1,0,0,2,0,3
633,1,1,1,1,0,0,0,0,0,0,1,2,0,2
634,0,1,1,0,0,1,0,0,1,0,0,2,0,0
635,0,3,0,0,0,1,0,1,0,0,0,1,5,2
636,1,2,0,0,0,1,0,1,0,0,0,2,0,3
637,0,3,1,0,0,1,0,0,1,0,0,2,0,3
638,0,2,1,0,0,1,0,0,1,0,0,2,2,2
639,0,3,0,0,0,1,0,0,0,1,0,2,5,2
640,0,3,1,0,0,1,0,0,1,0,0,2,1,3
641,0,3,1,0,0,1,0,0,1,0,0,2,0,3
642,1,1,0,1,0,0,0,0,0,0,1,2,0,2
643,0,3,0,0,0,1,0,1,0,0,0,1,5,2
644,1,3,1,0,0,1,0,0,1,0,0,2,0,2
645,1,3,0,1,0,0,0,1,0,0,0,1,3,2
646,1,1,1,1,0,0,0,0,1,0,0,2,1,1
647,0,3,1,0,0,1,0,0,1,0,0,2,0,3
648,1,1,1,1,0,0,0,0,0,0,1,3,0,2
649,0,3,1,0,0,1,0,0,1,0,0,2,0,3
650,1,3,0,0,0,1,0,1,0,0,0,2,0,3
651,0,3,1,0,0,1,0,0,1,0,0,2,0,3
652,1,2,0,0,0,1,0,1,0,0,0,2,1,2
653,0,3,1,0,0,1,0,0,1,0,0,2,0,3
654,1,3,0,0,1,0,0,1,0,0,0,2,0,3
655,0,3,0,0,1,0,0,1,0,0,0,2,0,3
656,0,2,1,0,0,1,0,0,1,0,0,2,2,1
657,0,3,1,0,0,1,0,0,1,0,0,2,0,3
658,0,3,0,0,1,0,0,0,0,1,0,2,2,3
659,0,2,1,0,0,1,0,0,1,0,0,2,0,3
660,0,1,1,1,0,0,0,0,1,0,0,3,2,1
661,1,1,1,0,0,1,0,0,0,0,1,2,2,1
662,0,3,1,1,0,0,0,0,1,0,0,2,0,3
663,0,1,1,0,0,1,0,0,1,0,0,2,0,2
664,0,3,1,0,0,1,0,0,1,0,0,2,0,3
665,1,3,1,0,0,1,0,0,1,0,0,2,1,3
666,0,2,1,0,0,1,0,0,1,0,0,2,2,1
667,0,2,1,0,0,1,0,0,1,0,0,2,0,3
668,0,3,1,0,0,1,0,0,1,0,0,2,0,3
669,0,3,1,0,0,1,0,0,1,0,0,2,0,3
670,1,1,0,0,0,1,0,0,0,1,0,2,1,2
671,1,2,0,0,0,1,0,0,0,1,0,2,2,2
672,0,1,1,0,0,1,0,0,1,0,0,2,1,2
673,0,2,1,0,0,1,0,0,1,0,0,3,0,3
674,1,2,1,0,0,1,0,0,1,0,0,2,0,3
675,0,2,1,0,0,1,0,0,1,0,0,2,0,0
676,0,3,1,0,0,1,0,0,1,0,0,2,0,3
677,0,3,1,0,0,1,0,0,1,0,0,2,0,3
678,1,3,0,0,0,1,0,1,0,0,0,2,0,3
679,0,3,0,0,0,1,0,0,0,1,0,2,7,2
680,1,1,1,1,0,0,0,0,1,0,0,2,1,1
681,0,3,0,0,1,0,0,1,0,0,0,2,0,3
682,1,1,1,1,0,0,0,0,1,0,0,2,0,1
683,0,3,1,0,0,1,0,0,1,0,0,2,0,3
684,0,3,1,0,0,1,0,0,1,0,0,1,7,2
685,0,2,1,0,0,1,0,0,1,0,0,3,2,2
686,0,2,1,1,0,0,0,0,1,0,0,2,3,2
687,0,3,1,0,0,1,0,0,1,0,0,1,5,2
688,0,3,1,0,0,1,0,0,1,0,0,2,0,3
689,0,3,1,0,0,1,0,0,1,0,0,2,0,3
690,1,1,0,0,0,1,0,1,0,0,0,1,1,1
691,1,1,1,0,0,1,0,0,1,0,0,2,1,2
692,1,3,0,1,0,0,0,1,0,0,0,1,1,3
693,1,3,1,0,0,1,0,0,1,0,0,2,0,2
694,0,3,1,1,0,0,0,0,1,0,0,2,0,3
695,0,1,1,0,0,1,0,0,0,0,1,3,0,2
696,0,2,1,0,0,1,0,0,1,0,0,2,0,3
697,0,3,1,0,0,1,0,0,1,0,0,2,0,3
698,1,3,0,0,1,0,0,1,0,0,0,2,0,3
699,0,1,1,1,0,0,0,0,1,0,0,2,2,1
700,0,3,1,0,0,1,0,0,1,0,0,2,0,3
701,1,1,0,1,0,0,0,0,0,1,0,2,1,1
702,1,1,1,0,0,1,0,0,1,0,0,2,0,2
703,0,3,0,1,0,0,0,1,0,0,0,2,1,3
704,0,3,1,0,1,0,0,0,1,0,0,2,0,3
705,0,3,1,0,0,1,0,0,1,0,0,2,1,3
706,0,2,1,0,0,1,0,0,1,0,0,2,0,2
707,1,2,0,0,0,1,0,0,0,1,0,2,0,3
708,1,1,1,0,0,1,0,0,1,0,0,2,0,2
709,1,1,0,0,0,1,0,1,0,0,0,2,0,1
710,1,3,1,1,0,0,1,0,0,0,0,2,2,3
711,1,1,0,1,0,0,0,0,0,0,1,2,0,2
712,0,1,1,0,0,1,0,0,1,0,0,2,0,2
713,1,1,1,0,0,1,0,0,1,0,0,2,1,2
714,0,3,1,0,0,1,0,0,1,0,0,2,0,3
715,0,2,1,0,0,1,0,0,1,0,0,2,0,3
716,0,3,1,0,0,1,0,0,1,0,0,2,0,3
717,1,1,0,1,0,0,0,1,0,0,0,2,0,1
718,1,2,0,0,0,1,0,1,0,0,0,2,0,3
719,0,3,1,0,1,0,0,0,1,0,0,2,0,3
720,0,3,1,0,0,1,0,0,1,0,0,2,0,3
721,1,2,0,0,0,1,0,1,0,0,0,1,1,2
722,0,3,1,0,0,1,0,0,1,0,0,1,1,3
723,0,2,1,0,0,1,0,0,1,0,0,2,0,3
724,0,2,1,0,0,1,0,0,1,0,0,2,0,3
725,1,1,1,0,0,1,0,0,1,0,0,2,1,2
726,0,3,1,0,0,1,0,0,1,0,0,2,0,3
727,1,2,0,0,0,1,0,0,0,1,0,2,3,2
728,1,3,0,0,1,0,0,1,0,0,0,2,0,3
729,0,2,1,0,0,1,0,0,1,0,0,2,1,2
730,0,3,0,0,0,1,0,1,0,0,0,2,1,3
731,1,1,0,0,0,1,0,1,0,0,0,2,0,1
732,0,3,1,1,0,0,0,0,1,0,0,1,0,2
733,0,2,1,0,0,1,0,0,1,0,0,2,0,0
734,0,2,1,0,0,1,0,0,1,0,0,2,0,3
735,0,2,1,0,0,1,0,0,1,0,0,2,0,3
736,0,3,1,0,0,1,0,0,1,0,0,2,0,3
737,0,3,0,0,0,1,0,0,0,1,0,2,4,2
738,1,1,1,1,0,0,0,0,1,0,0,2,0,1
739,0,3,1,0,0,1,0,0,1,0,0,2,0,3
740,0,3,1,0,0,1,0,0,1,0,0,2,0,3
741,1,1,1,0,0,1,0,0,1,0,0,2,0,2
742,0,1,1,0,0,1,0,0,1,0,0,2,1,1
743,1,1,0,1,0,0,0,1,0,0,0,2,4,1
744,0,3,1,0,0,1,0,0,1,0,0,2,1,3
745,1,3,1,0,0,1,0,0,1,0,0,2,0,3
746,0,1,1,0,0,1,0,0,0,0,1,3,2,2
747,0,3,1,0,0,1,0,0,1,0,0,1,2,2
748,1,2,0,0,0,1,0,1,0,0,0,2,0,3
749,0,1,1,0,0,1,0,0,1,0,0,2,1,2
750,0,3,1,0,1,0,0,0,1,0,0,2,0,3
751,1,2,0,0,0,1,0,1,0,0,0,1,2,2
752,1,3,1,0,0,1,1,0,0,0,0,1,1,3
753,0,3,1,0,0,1,0,0,1,0,0,2,0,3
754,0,3,1,0,0,1,0,0,1,0,0,2,0,3
755,1,2,0,0,0,1,0,0,0,1,0,2,3,2
756,1,2,1,0,0,1,1,0,0,0,0,1,2,3
757,0,3,1,0,0,1,0,0,1,0,0,2,0,3
758,0,2,1,0,0,1,0,0,1,0,0,2,0,3
759,0,3,1,0,0,1,0,0,1,0,0,2,0,3
760,1,1,0,0,0,1,0,0,0,0,1,2,0,1
761,0,3,1,0,0,1,0,0,1,0,0,2,0,3
762,0,3,1,0,0,1,0,0,1,0,0,2,0,3
763,1,3,1,1,0,0,0,0,1,0,0,2,0,3
764,1,1,0,0,0,1,0,0,0,1,0,2,3,1
765,0,3,1,0,0,1,0,0,1,0,0,1,0,3
766,1,1,0,0,0,1,0,0,0,1,0,2,1,1
767,0,1,1,1,0,0,0,0,0,0,1,2,0,2
768,0,3,0,0,1,0,0,1,0,0,0,2,0,3
769,0,3,1,0,1,0,0,0,1,0,0,2,1,2
770,0,3,1,0,0,1,0,0,1,0,0,2,0,3
771,0,3,1,0,0,1,0,0,1,0,0,2,0,3
772,0,3,1,0,0,1,0,0,1,0,0,2,0,3
773,0,2,0,0,0,1,0,0,0,1,0,3,0,3
774,0,3,1,1,0,0,0,0,1,0,0,2,0,3
775,1,2,0,0,0,1,0,0,0,1,0,2,4,2
776,0,3,1,0,0,1,0,0,1,0,0,2,0,3
777,0,3,1,0,1,0,0,0,1,0,0,2,0,3
778,1,3,0,0,0,1,0,1,0,0,0,1,0,3
779,0,3,1,0,1,0,0,0,1,0,0,2,0,3
780,1,1,0,0,0,1,0,0,0,1,0,2,1,1
781,1,3,0,1,0,0,0,1,0,0,0,1,0,3
782,1,1,0,0,0,1,0,0,0,1,0,1,1,2
783,0,1,1,0,0,1,0,0,1,0,0,2,0,2
784,0,3,1,0,0,1,0,0,1,0,0,2,3,2
785,0,3,1,0,0,1,0,0,1,0,0,2,0,3
786,0,3,1,0,0,1,0,0,1,0,0,2,0,3
787,1,3,0,0,0,1,0,1,0,0,0,2,0,3
788,0,3,1,0,1,0,1,0,0,0,0,1,5,2
789,1,3,1,0,0,1,1,0,0,0,0,1,3,2
790,0,1,1,1,0,0,0,0,1,0,0,2,0,1
791,0,3,1,0,1,0,0,0,1,0,0,2,0,3
792,0,2,1,0,0,1,0,0,1,0,0,1,0,2
793,0,3,0,0,0,1,0,1,0,0,0,2,10,2
794,0,1,1,1,0,0,0,0,1,0,0,2,0,2
795,0,3,1,0,0,1,0,0,1,0,0,2,0,3
796,0,2,1,0,0,1,0,0,1,0,0,2,0,3
797,1,1,0,0,0,1,0,0,0,0,1,2,0,2
798,1,3,0,0,0,1,0,0,0,1,0,2,0,3
799,0,3,1,1,0,0,0,0,1,0,0,2,0,3
800,0,3,0,0,0,1,0,0,0,1,0,2,2,2
801,0,2,1,0,0,1,0,0,1,0,0,2,0,3
802,1,2,0,0,0,1,0,0,0,1,0,2,2,2
803,1,1,1,0,0,1,1,0,0,0,0,1,3,1
804,1,3,1,1,0,0,1,0,0,0,0,1,1,3
805,1,3,1,0,0,1,0,0,1,0,0,2,0,3
806,0,3,1,0,0,1,0,0,1,0,0,2,0,3
807,0,1,1,0,0,1,0,0,1,0,0,2,0,0
808,0,3,0,0,0,1,0,1,0,0,0,2,0,3
809,0,2,1,0,0,1,0,0,1,0,0,2,0,3
810,1,1,0,0,0,1,0,0,0,1,0,2,1,2
811,0,3,1,0,0,1,0,0,1,0,0,2,0,3
812,0,3,1,0,0,1,0,0,1,0,0,2,0,2
813,0,2,1,0,0,1,0,0,1,0,0,2,0,3
814,0,3,0,0,0,1,0,1,0,0,0,1,6,2
815,0,3,1,0,0,1,0,0,1,0,0,2,0,3
816,0,1,1,0,0,1,0,0,1,0,0,2,0,0
817,0,3,0,0,0,1,0,1,0,0,0,2,0,3
818,0,2,1,1,0,0,0,0,1,0,0,2,2,2
819,0,3,1,0,0,1,0,0,1,0,0,2,0,3
820,0,3,1,0,0,1,1,0,0,0,0,1,5,2
821,1,1,0,0,0,1,0,0,0,1,0,2,2,1
822,1,3,1,0,0,1,0,0,1,0,0,2,0,3
823,0,1,1,0,0,1,0,0,0,0,1,2,0,0
824,1,3,0,0,0,1,0,0,0,1,0,2,1,3
825,0,3,1,0,0,1,1,0,0,0,0,1,5,2
826,0,3,1,0,1,0,0,0,1,0,0,2,0,3
827,0,3,1,0,0,1,0,0,1,0,0,2,0,2
828,1,2,1,1,0,0,1,0,0,0,0,1,2,2
829,1,3,1,0,1,0,0,0,1,0,0,2,0,3
830,1,1,0,0,0,1,0,0,0,1,0,3,0,1
831,1,3,0,1,0,0,0,0,0,1,0,1,1,3
832,1,2,1,0,0,1,1,0,0,0,0,1,2,2
833,0,3,1,1,0,0,0,0,1,0,0,2,0,3
834,0,3,1,0,0,1,0,0,1,0,0,2,0,3
835,0,3,1,0,0,1,0,0,1,0,0,2,0,3
836,1,1,0,1,0,0,0,1,0,0,0,2,2,1
837,0,3,1,0,0,1,0,0,1,0,0,2,0,3
838,0,3,1,0,0,1,0,0,1,0,0,2,0,3
839,1,3,1,0,0,1,0,0,1,0,0,2,0,2
840,1,1,1,1,0,0,0,0,1,0,0,2,0,2
841,0,3,1,0,0,1,0,0,1,0,0,2,0,3
842,0,2,1,0,0,1,0,0,1,0,0,1,0,3
843,1,1,0,1,0,0,0,1,0,0,0,2,0,2
844,0,3,1,1,0,0,0,0,1,0,0,2,0,3
845,0,3,1,0,0,1,0,0,1,0,0,1,0,3
846,0,3,1,0,0,1,0,0,1,0,0,2,0,3
847,0,3,1,0,0,1,0,0,1,0,0,2,10,2
848,0,3,1,1,0,0,0,0,1,0,0,2,0,3
849,0,2,1,0,0,1,0,0,0,0,1,2,1,2
850,1,1,0,1,0,0,0,0,0,1,0,2,1,1
851,0,3,1,0,0,1,1,0,0,0,0,1,6,2
852,0,3,1,0,0,1,0,0,1,0,0,3,0,3
853,0,3,0,1,0,0,0,1,0,0,0,1,2,3
854,1,1,0,0,0,1,0,1,0,0,0,1,1,2
855,0,2,0,0,0,1,0,0,0,1,0,2,1,2
856,1,3,0,0,0,1,0,0,0,1,0,2,1,3
857,1,1,0,0,0,1,0,0,0,1,0,2,2,1
858,1,1,1,0,0,1,0,0,1,0,0,2,0,2
859,1,3,0,1,0,0,0,0,0,1,0,2,3,2
860,0,3,1,1,0,0,0,0,1,0,0,2,0,3
861,0,3,1,0,0,1,0,0,1,0,0,2,2,3
862,0,2,1,0,0,1,0,0,1,0,0,2,1,3
863,1,1,0,0,0,1,0,0,0,1,0,2,0,2
864,0,3,0,0,0,1,0,1,0,0,0,2,10,2
865,0,2,1,0,0,1,0,0,1,0,0,2,0,3
866,1,2,0,0,0,1,0,0,0,1,0,2,0,3
867,1,2,0,1,0,0,0,1,0,0,0,2,1,3
868,0,1,1,0,0,1,0,0,1,0,0,2,0,2
869,0,3,1,0,0,1,0,0,1,0,0,2,0,3
870,1,3,1,0,0,1,1,0,0,0,0,1,2,3
871,0,3,1,0,0,1,0,0,1,0,0,2,0,3
872,1,1,0,0,0,1,0,0,0,1,0,2,2,2
873,0,1,1,0,0,1,0,0,1,0,0,2,0,3
874,0,3,1,0,0,1,0,0,1,0,0,2,0,3
875,1,2,0,1,0,0,0,0,0,1,0,2,1,2
876,1,3,0,1,0,0,0,1,0,0,0,1,0,3
877,0,3,1,0,0,1,0,0,1,0,0,2,0,3
878,0,3,1,0,0,1,0,0,1,0,0,2,0,3
879,0,3,1,0,0,1,0,0,1,0,0,2,0,3
880,1,1,0,1,0,0,0,0,0,1,0,3,1,1
881,1,2,0,0,0,1,0,0,0,1,0,2,1,2
882,0,3,1,0,0,1,0,0,1,0,0,2,0,3
883,0,3,0,0,0,1,0,1,0,0,0,2,0,3
884,0,2,1,0,0,1,0,0,1,0,0,2,0,3
885,0,3,1,0,0,1,0,0,1,0,0,2,0,3
886,0,3,0,0,1,0,0,0,0,1,0,2,5,2
887,0,2,1,0,0,1,0,0,0,0,1,2,0,3
888,1,1,0,0,0,1,0,1,0,0,0,2,0,2
889,0,3,0,0,0,1,0,1,0,0,0,2,3,2
890,1,1,1,1,0,0,0,0,1,0,0,2,0,2
891,0,3,1,0,1,0,0,0,1,0,0,2,0,3
